Time,weaPAtm,weaTDewPoi,weaTDryBul,weaRelHum,weaNOpa,weaCelHei,weaNTot,weaWinSpe,weaWinDir,weaHHorIR,weaHDirNor,weaHGloHor,weaHDifHor,weaSolZen,weaTBlaSky,weaTWetBul,weaSolTim,weaCloTim,lat,lon
12240000,101325,281.45,299.85,0.31,0.011,2000,0.2,4.6,1.5708,370.4,702.521,500.763,115.918,0.99192,284.623,288.588,12240700,12240000,0.732689,-1.53449
12243600,101325,282.05,299.25,0.34,0.011,2000,0.2,5.7,1.22173,363.475,567.783,301.866,86.0303,1.18596,284.196,288.751,12244300,12243600,0.732689,-1.53449
12247200,101325,281.45,297.05,0.37,0.011,2000,0.2,4.6,1.39626,353.5,323.439,119.88,52.5698,1.37575,281.965,287.676,12247900,12247200,0.732689,-1.53449
12250800,101325,280.95,295.35,0.4,0.011,2000,0.3,3.1,1.0472,344.5,50.0299,12.7514,15.826,1.55613,280.234,286.897,12251500,12250800,0.732689,-1.53449
12254400,101325,279.85,293.75,0.41,0.011,2000,0.011,4.1,0.872665,335.75,0.256818,0.315476,0.0001,1.72118,278.457,285.823,12255100,12254400,0.732689,-1.53449
12258000,101325,279.85,292.05,0.45,0.011,2000,0.011,2.6,1.0472,328.5,0.0001,0.0001,0.0001,1.86338,276.846,285.087,12258700,12258000,0.732689,-1.53449
12261600,101325,279.85,290.35,0.5,0.011,2000,0.011,3.1,2.44346,321.5,0.0001,0.0001,0.0001,1.97328,275.234,284.403,12262300,12261600,0.732689,-1.53449
12265200,101325,278.15,289.25,0.48,0.011,2000,0.011,2.6,0.872665,315.737,0.0001,0.0001,0.0001,2.0405,273.795,283.245,12265900,12265200,0.732689,-1.53449
12268800,101325,278.75,288.15,0.54,0.011,2000,0.011,1.5,0.872665,309.888,0.0001,0.0001,0.0001,2.05671,272.893,283.084,12269500,12268800,0.732689,-1.53449
12272400,101325,279.25,286.45,0.62,0.011,2000,0.3,2.6,0.349066,307,0.0001,0.0001,0.0001,2.01963,271.399,282.549,12273100,12272400,0.732689,-1.53449
12276000,101325,279.85,286.45,0.64,0.011,2000,0.3,2.1,0.349066,307,0.0001,0.0001,0.0001,1.93432,271.537,282.768,12276700,12276000,0.732689,-1.53449
12279600,101325,279.25,286.45,0.62,0.011,2000,0.3,2.1,0.523599,314.549,0.0001,0.0001,0.0001,1.81039,271.399,282.549,12280300,12279600,0.732689,-1.53449
12283200,101325,278.15,287.05,0.55,0.4,7620,0.7,2.1,1.22173,321.154,2.31405,2.6,3.40854,1.65811,274.98,282.276,12283900,12283200,0.732689,-1.53449
12286800,101325,278.75,285.95,0.62,0.4,2000,0.8,2.6,0.349066,327.844,49.9171,42.3152,32.1986,1.48616,274.067,282.112,12287500,12286800,0.732689,-1.53449
12290400,101325,280.95,287.05,0.67,0.7,3660,0.9,1.5,0.523599,347.055,89.6304,121.924,100.487,1.30134,277.568,283.628,12291100,12290400,0.732689,-1.53449
12294000,101325,282.05,290.95,0.56,0.7,3660,0.9,3.1,0.872665,366.273,108.104,235.455,186.138,1.10914,281.599,285.695,12294700,12294000,0.732689,-1.53449
12297600,101325,282.55,293.15,0.51,0.8,3660,1,3.1,1.22173,378.857,270.536,430.211,263.878,0.914722,284.97,286.844,12298300,12297600,0.732689,-1.53449
12301200,101325,282.55,294.85,0.46,0.8,7620,0.9,4.1,1.5708,389.143,405.121,598.139,294.649,0.724644,286.622,287.472,12301900,12301200,0.732689,-1.53449
12304800,101325,283.15,297.05,0.42,0.8,2740,0.9,4.6,1.22173,396.274,228.374,479.584,280.475,0.550689,288.904,288.552,12305500,12304800,0.732689,-1.53449
12308400,101325,283.15,295.35,0.46,0.9,2740,1,5.7,1.22173,387.726,107.249,425.35,325.698,0.419581,288.785,287.872,12309100,12308400,0.732689,-1.53449
12312000,101325,283.15,293.15,0.53,0.9,2440,1,5.7,1.0472,386.375,62.7001,357.077,305.15,0.382134,286.634,287.132,12312700,12312000,0.732689,-1.53449
12315600,101325,283.15,292.55,0.55,1,2440,1,4.6,1.0472,391,8.72222,304.287,292.627,0.462334,288.052,286.912,12316300,12315600,0.732689,-1.53449
12319200,101325,284.25,292.55,0.59,1,2440,1,3.6,0.872665,393,5.37879,331.29,327.366,0.614714,288.313,287.463,12319900,12319200,0.732689,-1.53449
12322800,101325,283.15,293.15,0.53,1,2440,1,4.6,1.22173,396.424,7.90767,278.948,274.37,0.796831,288.642,287.132,12323500,12322800,0.732689,-1.53449
12326400,101325,285.35,293.75,0.59,1,1400,1,4.6,1.0472,406.598,4.98438,205.047,202.075,0.989419,289.757,288.495,12327100,12326400,0.732689,-1.53449
12330000,101325,287.55,295.35,0.62,1,2440,1,5.2,1.39626,403.298,1.0625,118.459,118.132,1.18343,291.855,290.314,12330700,12330000,0.732689,-1.53449
12333600,101325,285.35,292.55,0.63,1,1160,1,4.6,0.872665,386.78,0.0001,56.3011,56.3968,1.37311,288.573,288.003,12334300,12333600,0.732689,-1.53449
12337200,101325,285.35,290.35,0.73,1,2440,1,4.6,0.872665,376.17,0.0001,9.7625,9.70192,1.55332,286.403,287.297,12337900,12337200,0.732689,-1.53449
12340800,101325,284.25,288.75,0.75,1,2440,1,3.6,0.872665,371.515,0.0001,0.25,0.25,1.71815,284.568,286.061,12341500,12340800,0.732689,-1.53449
12344400,101325,284.25,288.75,0.75,1,2440,1,3.1,0.872665,357.858,0.0001,0.0001,0.0001,1.8601,284.568,286.061,12345100,12344400,0.732689,-1.53449
12348000,101325,284.25,287.55,0.81,0.7,2440,0.8,3.1,0.523599,353.755,0.0001,0.0001,0.0001,1.96978,278.815,285.601,12348700,12348000,0.732689,-1.53449
12351600,101325,284.25,287.55,0.81,1,2440,1,2.1,0.523599,356.494,0.0001,0.0001,0.0001,2.03687,283.386,285.601,12352300,12351600,0.732689,-1.53449
12355200,101325,284.85,287.55,0.84,0.8,3660,1,2.6,0.523599,358.239,0.0001,0.0001,0.0001,2.05312,280.057,285.918,12355900,12355200,0.732689,-1.53449
12358800,101325,284.25,287.55,0.81,1,460,1,2.1,0.523599,366.303,0.0001,0.0001,0.0001,2.01623,283.386,285.601,12359500,12358800,0.732689,-1.53449
12362400,101325,284.85,287.55,0.84,1,340,1,2.1,0.523599,364.815,0.0001,0.0001,0.0001,1.93122,283.525,285.918,12363100,12362400,0.732689,-1.53449
12366000,101325,284.85,287.05,0.87,1,2440,1,2.1,0.872665,366,0.0001,0.0001,0.0001,1.80763,283.032,285.75,12366700,12366000,0.732689,-1.53449
12369600,101325,285.95,287.55,0.9,1,120,1,3.6,0.523599,368,0.0001,4.17083,4.17083,1.65566,283.78,286.541,12370300,12369600,0.732689,-1.53449
12373200,101325,286.45,287.55,0.93,1,60,1,2.6,0.872665,367.562,0.0001,30.8887,30.8887,1.48396,283.895,286.848,12373900,12373200,0.732689,-1.53449
12376800,101325,286.45,287.55,0.93,1,60,1,2.6,0.698132,371.062,0.4375,112.366,112.373,1.29933,283.895,286.848,12377500,12376800,0.732689,-1.53449
12380400,101325,287.05,288.75,0.9,1,60,1,3.1,0.523599,378.5,1.03125,213.025,213.037,1.10723,285.218,287.706,12381100,12380400,0.732689,-1.53449
12384000,101325,287.55,289.85,0.87,1,610,1,2.1,0.174533,385.114,1.40676,308.294,308.179,0.912807,286.42,288.442,12384700,12384000,0.732689,-1.53449
12387600,101325,288.15,290.95,0.84,1,1830,1,1.5,0.349066,392.452,1.03772,365.814,375.637,0.722566,287.645,289.154,12388300,12387600,0.732689,-1.53449
12391200,101325,288.15,292.55,0.76,1,1830,1,2.1,0.349066,385.851,347.419,619.762,298.814,0.548209,289.227,289.689,12391900,12391200,0.732689,-1.53449
12394800,101325,288.75,294.85,0.68,0.4,2000,0.4,3.1,0.523599,380.052,690.889,837.778,205.989,0.41643,284.938,290.727,12395500,12394800,0.732689,-1.53449
12398400,101325,289.25,297.05,0.62,0.4,2000,0.4,4.1,1.0472,387.724,752.168,873.23,174.575,0.378553,287.179,291.801,12399100,12398400,0.732689,-1.53449
12402000,101325,289.25,298.15,0.58,0.3,2000,0.3,4.1,0.872665,386.505,806.87,894.161,168.576,0.459092,287.674,292.126,12402700,12402000,0.732689,-1.53449
12405600,101325,289.25,297.55,0.6,0.3,2000,0.7,5.7,0.872665,384.015,498.986,652.287,232.465,0.611921,287.095,291.927,12406300,12405600,0.732689,-1.53449
12409200,101325,289.25,297.05,0.62,0.3,2000,1,5.7,0.698132,378.631,393.59,500.739,232.202,0.794288,286.613,291.801,12409900,12409200,0.732689,-1.53449
12412800,101325,289.25,295.35,0.68,0.3,2000,1,4.6,0.872665,373.862,499.06,450.378,175.694,0.98696,284.973,291.176,12413500,12412800,0.732689,-1.53449
12416400,101325,289.25,295.35,0.68,0.3,2000,1,5.7,0.872665,372.107,348.42,269.686,127.663,1.18094,284.973,291.176,12417100,12416400,0.732689,-1.53449
12420000,101325,289.25,292.55,0.81,0.6,7620,1,4.1,0.698132,362.087,101.518,91.1245,76.7056,1.37052,283.988,290.311,12420700,12420000,0.732689,-1.53449
12423600,101325,287.55,290.35,0.84,0.6,7620,1,3.1,0.523599,354.623,22.1673,18.7493,16.6979,1.55056,281.47,288.582,12424300,12423600,0.732689,-1.53449
12427200,101325,287.05,288.15,0.93,0.8,150,1,1.5,0.174533,354.052,0.0001,0.544643,0.333333,1.71517,281.143,287.435,12427900,12427200,0.732689,-1.53449
12430800,101325,286.45,288.15,0.9,0.8,2440,0.8,3.6,0.349066,346.6,0.0001,0.0001,0.0001,1.85689,281.007,287.123,12431500,12430800,0.732689,-1.53449
12434400,101325,285.95,288.15,0.87,0.4,2000,0.4,1.5,0.523599,339.608,0.0001,0.0001,0.0001,1.96637,277.837,286.808,12435100,12434400,0.732689,-1.53449
12438000,101325,285.35,287.55,0.87,0.6,2440,0.6,2.1,0.174533,334.172,0.0001,0.0001,0.0001,2.03335,278.259,286.231,12438700,12438000,0.732689,-1.53449
12441600,101325,284.85,287.55,0.84,0.2,2000,0.2,2.1,0.523599,321.508,0.0001,0.0001,0.0001,2.04963,275.784,285.918,12442300,12441600,0.732689,-1.53449
12445200,101325,284.25,287.05,0.83,0.011,2000,0.011,1.5,0.174533,309.537,0.0001,0.0001,0.0001,2.01294,273.107,285.338,12445900,12445200,0.732689,-1.53449
12448800,101325,284.25,285.95,0.9,0.011,2000,0.011,1.5,5.58505,319.656,0.0001,0.0001,0.0001,1.92823,272.061,284.988,12449500,12448800,0.732689,-1.53449
12452400,101325,284.25,285.95,0.9,0.6,2440,0.6,0.000001,0.001,339.705,0.0001,0.0001,0.0001,1.80497,276.462,284.988,12453100,12452400,0.732689,-1.53449
12456000,101325,285.95,288.15,0.87,0.7,2440,0.7,2.6,0.174533,348.681,1.11149,3.26482,3.10227,1.65331,279.786,286.808,12456700,12456000,0.732689,-1.53449
12459600,101325,285.35,287.55,0.87,0.8,2440,0.8,2.1,5.41052,356.859,5.45236,7.42079,18.3297,1.48187,280.171,286.231,12460300,12459600,0.732689,-1.53449
12463200,101325,286.45,288.75,0.87,0.9,2440,1,2.1,6.28219,359.335,163.84,135.269,75.0728,1.29742,283.096,287.384,12463900,12463200,0.732689,-1.53449
12466800,101325,286.45,291.45,0.73,0.4,2000,0.4,3.1,0.523599,355.432,493.648,350.344,126.089,1.10542,281.132,288.303,12467500,12466800,0.732689,-1.53449
12470400,101325,287.05,293.75,0.66,0.2,2000,0.2,2.6,6.28219,368.425,617.598,542.306,157.281,0.91099,282.235,289.468,12471100,12470400,0.732689,-1.53449
12474000,101325,287.55,296.45,0.58,0.3,2000,0.3,3.1,0.523599,383.461,695.548,702.954,175.908,0.720591,285.646,290.667,12474700,12474000,0.732689,-1.53449
12477600,101325,288.75,298.75,0.54,0.2,2000,0.2,3.1,0.523599,383.826,777.729,828.696,158.973,0.545842,287.43,291.978,12478300,12477600,0.732689,-1.53449
12481200,101325,288.75,299.85,0.51,0.011,2000,0.011,4.6,0.523599,381.307,841.918,923.817,152.413,0.413395,286.327,292.379,12481900,12481200,0.732689,-1.53449
12484800,101325,288.15,300.35,0.47,0.011,2000,0.011,3.6,0.698132,380.667,868.514,972.009,154.113,0.375075,286.667,292.067,12485500,12484800,0.732689,-1.53449
12488400,101325,285.35,300.35,0.39,0.011,2000,0.011,6.2,0.698132,376.958,776.114,876.006,181.009,0.455928,286.019,290.552,12489100,12488400,0.732689,-1.53449
12492000,101325,285.95,297.05,0.5,0.2,2000,0.6,6.7,0.872665,373.455,621.808,741.039,228.114,0.609187,285.151,289.899,12492700,12492000,0.732689,-1.53449
12495600,101325,286.45,296.45,0.54,0.2,2000,1,6.7,0.698132,370.17,559.57,624.673,238.944,0.791793,284.691,290.044,12496300,12495600,0.732689,-1.53449
12499200,101325,284.85,295.95,0.5,0.2,2000,1,5.2,0.872665,364.438,516.901,474.826,183.808,0.984544,283.84,288.996,12499900,12499200,0.732689,-1.53449
12502800,101325,283.15,294.25,0.49,0.2,2000,1,7.7,0.698132,347.667,502.604,294.104,98.4668,1.1785,281.815,287.45,12503500,12502800,0.732689,-1.53449
12506400,101325,282.05,292.55,0.51,0.011,2000,0.011,5.7,0.698132,328.583,363.23,132.565,50.5,1.36797,277.833,286.349,12507100,12506400,0.732689,-1.53449
12510000,101325,280.95,289.25,0.58,0.011,2000,0.011,5.7,0.523599,314.523,67.0369,11.0807,17.5,1.54784,274.446,284.503,12510700,12510000,0.732689,-1.53449
12513600,101325,279.25,287.05,0.6,0.011,2000,0.011,3.1,0.523599,304.555,0.377016,0.62619,0.0001,1.71226,271.968,282.847,12514300,12513600,0.732689,-1.53449
12517200,101325,278.75,285.35,0.64,0.011,2000,0.011,4.1,0.698132,301.934,0.0001,0.0001,0.0001,1.85376,270.242,281.799,12517900,12517200,0.732689,-1.53449
12520800,101325,278.75,285.35,0.64,0.011,2000,0.011,4.1,0.698132,300.472,0.0001,0.0001,0.0001,1.96305,270.242,281.799,12521500,12520800,0.732689,-1.53449
12524400,101325,278.15,284.85,0.64,0.011,2000,0.011,3.6,0.872665,299.033,0.0001,0.0001,0.0001,2.02992,269.63,281.359,12525100,12524400,0.732689,-1.53449
12528000,101325,278.15,284.85,0.64,0.011,2000,0.011,3.1,0.872665,296.545,0.0001,0.0001,0.0001,2.04625,269.63,281.359,12528700,12528000,0.732689,-1.53449
12531600,101325,277.55,283.75,0.66,0.011,2000,0.011,3.1,0.698132,293.188,0.0001,0.0001,0.0001,2.00975,268.45,280.586,12532300,12531600,0.732689,-1.53449
12535200,101325,276.45,283.75,0.61,0.011,2000,0.011,3.1,0.872665,294.25,0.0001,0.0001,0.0001,1.92535,268.195,280.092,12535900,12535200,0.732689,-1.53449
12538800,101325,274.25,284.85,0.49,0.011,2000,0.011,3.1,0.872665,292.37,0.0001,0.0001,0.0001,1.80242,268.717,279.775,12539500,12538800,0.732689,-1.53449
12542400,101325,275.35,283.15,0.59,0.011,2000,0.011,3.1,0.698132,285.849,0.428571,4.07178,0.933333,1.65106,267.372,279.374,12543100,12542400,0.732689,-1.53449
12546000,101325,276.45,282.05,0.68,0.011,2000,0.011,2.6,0.872665,291.635,57.3017,39.9751,39.0815,1.47987,266.588,279.257,12546700,12546000,0.732689,-1.53449
12549600,101325,277.55,284.85,0.62,0.011,2000,0.011,3.1,1.22173,303.646,285.303,174.123,91.0419,1.2956,269.491,281.152,12550300,12549600,0.732689,-1.53449
12553200,101325,276.45,287.55,0.48,0.011,2000,0.011,4.1,1.22173,313.167,485.055,363.617,141.436,1.1037,271.787,281.865,12553900,12553200,0.732689,-1.53449
12556800,101325,274.85,289.85,0.37,0.011,2000,0.011,5.2,1.22173,322.133,606.357,557.843,184.216,0.909269,273.578,282.251,12557500,12556800,0.732689,-1.53449
12560400,101325,274.85,292.05,0.32,0.011,2000,0.011,3.1,1.5708,329.675,681.132,732.089,214.688,0.71872,275.655,283.153,12561100,12560400,0.732689,-1.53449
12564000,101325,274.25,293.15,0.29,0.011,2000,0.011,5.7,1.5708,331.4,723.536,858.281,235.666,0.543586,276.547,283.466,12564700,12564000,0.732689,-1.53449
12567600,101325,275.35,293.15,0.31,0.011,2000,0.011,4.1,1.0472,334.464,747.67,935.684,247.266,0.410477,276.814,283.79,12568300,12567600,0.732689,-1.53449
12571200,101325,275.35,294.25,0.29,0.011,2000,0.011,5.2,1.22173,338.067,753.574,953.665,248.865,0.371699,277.853,284.243,12571900,12571200,0.732689,-1.53449
12574800,101325,274.85,294.85,0.27,0.011,2000,0.011,3.6,0.872665,342.062,742.055,912.095,243.111,0.452844,278.298,284.316,12575500,12574800,0.732689,-1.53449
12578400,101325,274.85,295.95,0.25,0.011,2000,0.011,5.2,1.22173,342.188,711.552,813.655,228.125,0.606513,279.336,284.708,12579100,12578400,0.732689,-1.53449
12582000,101325,273.15,295.35,0.23,0.011,2000,0.011,3.6,0.872665,338.445,659.329,668.786,202.379,0.789346,278.351,283.937,12582700,12582000,0.732689,-1.53449
12585600,101325,274.85,294.25,0.28,0.011,2000,0.011,5.2,0.872665,337.16,473.905,446.926,182.389,0.982172,277.731,284.072,12586300,12585600,0.732689,-1.53449
12589200,101325,274.25,293.15,0.29,0.1,2000,0.4,5.2,0.872665,329.981,290.905,261.019,152.59,1.1761,277.696,283.466,12589900,12589200,0.732689,-1.53449
12592800,101325,273.15,291.45,0.29,0.011,2000,0.8,4.1,1.0472,318.549,132.41,123.086,84.4217,1.36547,274.676,282.263,12593500,12592800,0.732689,-1.53449
12596400,101325,272.55,288.75,0.34,0.1,2000,0.8,4.1,0.872665,310.65,5.48778,11.769,16.627,1.54519,273.116,281.019,12597100,12596400,0.732689,-1.53449
12600000,101325,270.95,287.05,0.33,0.1,2000,0.5,4.1,0.872665,299.283,0.0001,0.314356,0.162037,1.7094,271.118,279.629,12600700,12600000,0.732689,-1.53449
12603600,101325,272.05,284.85,0.41,0.011,2000,0.3,2.6,0.872665,292.567,0.0001,0.0001,0.0001,1.8507,268.192,278.897,12604300,12603600,0.732689,-1.53449
12607200,101325,272.55,284.85,0.43,0.011,2000,0.011,2.6,1.0472,289.673,0.0001,0.0001,0.0001,1.95981,268.312,279.119,12607900,12607200,0.732689,-1.53449
12610800,101325,273.75,283.15,0.52,0.011,2000,0.011,2.1,0.174533,286.372,0.0001,0.0001,0.0001,2.02659,266.995,278.681,12611500,12610800,0.732689,-1.53449
12614400,101325,274.25,282.55,0.56,0.011,2000,0.011,2.1,0.523599,286.006,0.0001,0.0001,0.0001,2.04297,266.547,278.568,12615100,12614400,0.732689,-1.53449
12618000,101325,274.25,282.55,0.56,0.011,2000,0.011,2.1,0.349066,280.5,0.0001,0.0001,0.0001,2.00668,266.547,278.568,12618700,12618000,0.732689,-1.53449
12621600,101325,274.85,279.85,0.71,0.011,2000,0.011,2.1,0.349066,276.367,0.0001,0.0001,0.0001,1.92257,264.14,277.53,12622300,12621600,0.732689,-1.53449
12625200,101325,275.35,280.35,0.71,0.011,2000,0.011,1,0.349066,277.461,0.0001,0.0001,0.0001,1.79997,264.728,277.985,12625900,12625200,0.732689,-1.53449
12628800,101325,275.95,278.75,0.83,0.1,2000,0.5,0.000001,0.001,278.857,4.49743,2.625,3.63462,1.64891,264.448,277.466,12629500,12628800,0.732689,-1.53449
12632400,101325,275.95,279.25,0.79,0.2,2000,0.5,0.000001,0.001,290.536,155.246,49.3977,25.8297,1.47796,265.819,277.625,12633100,12632400,0.732689,-1.53449
12636000,101325,279.85,283.75,0.77,0.1,2000,0.3,2.1,2.79253,320.812,292.282,175.442,94.5944,1.29387,270.095,281.646,12636700,12636000,0.732689,-1.53449
12639600,101325,280.95,289.85,0.56,0.3,2000,0.8,2.1,2.96706,346.389,304.278,314.899,176.165,1.10208,277.775,284.764,12640300,12639600,0.732689,-1.53449
12643200,101325,280.35,292.05,0.47,0.5,2000,1,3.6,3.31613,359.211,339.879,450.404,235.487,0.907645,280.824,285.373,12643900,12643200,0.732689,-1.53449
12646800,101325,280.35,293.75,0.42,0.6,7620,1,4.6,2.96706,366.567,472.576,620.763,263.665,0.716951,283.082,285.978,12647500,12646800,0.732689,-1.53449
12650400,101325,280.35,296.45,0.36,0.3,2000,0.9,4.6,3.31613,372.146,650.154,820.261,258.528,0.541442,283.956,287.049,12651100,12650400,0.732689,-1.53449
12654000,101325,281.45,298.15,0.35,0.2,2000,0.6,4.1,3.31613,376.594,770.382,907.479,199.347,0.407678,285.146,288.132,12654700,12654000,0.732689,-1.53449
12657600,101325,281.45,299.85,0.31,0.1,2000,0.3,4.6,3.14159,379.99,799.394,907.963,159.422,0.368428,285.805,288.588,12658300,12657600,0.732689,-1.53449
12661200,101325,280.35,300.95,0.27,0.1,2000,0.3,3.1,2.96706,383.552,763.647,867.35,173.792,0.44984,286.589,288.519,12661900,12661200,0.732689,-1.53449
12664800,101325,280.35,301.45,0.26,0.1,2000,0.7,4.1,3.49066,389.573,651.598,761.095,226.971,0.6039,287.065,288.64,12665500,12664800,0.732689,-1.53449
12668400,101325,280.35,302.05,0.26,0.2,2000,0.8,4.6,2.96706,391.648,600.304,635.578,213.584,0.78695,288.609,289.048,12669100,12668400,0.732689,-1.53449
12672000,101325,279.85,302.55,0.24,0.1,2000,0.8,2.6,2.0944,389.024,645.103,496.272,141.1,0.979846,287.99,288.922,12672700,12672000,0.732689,-1.53449
12675600,101325,280.35,302.05,0.26,0.1,2000,0.4,3.1,2.44346,385.077,511.63,301.621,96.1534,1.17374,287.636,289.048,12676300,12675600,0.732689,-1.53449
12679200,101325,280.95,300.35,0.29,0.1,2000,0.4,4.1,2.96706,371.314,260.442,112.425,59.0916,1.36301,286.162,288.529,12679900,12679200,0.732689,-1.53449
12682800,101325,279.25,297.05,0.32,0.1,2000,0.4,3.1,2.61799,359.319,39.3577,15.1167,12.6346,1.54258,282.611,286.771,12683500,12682800,0.732689,-1.53449
12686400,101325,279.85,294.25,0.39,0.3,2000,0.3,3.6,2.0944,343.359,0.231838,0.309211,0.0001,1.70662,281.73,285.892,12687100,12686400,0.732689,-1.53449
12690000,101325,279.25,292.05,0.43,0.011,2000,0.2,4.1,2.0944,330.753,0.0001,0.0001,0.0001,1.84772,276.705,284.798,12690700,12690000,0.732689,-1.53449
12693600,101325,280.35,291.45,0.49,0.011,2000,0.2,2.1,2.44346,329.532,0.0001,0.0001,0.0001,1.95666,276.394,285.167,12694300,12693600,0.732689,-1.53449
12697200,101325,280.95,288.75,0.6,0.2,2000,0.2,2.1,2.61799,326.803,0.0001,0.0001,0.0001,2.02337,276.04,284.316,12697900,12697200,0.732689,-1.53449
12700800,101325,279.25,289.25,0.52,0.1,2000,0.1,3.6,2.61799,325.991,0.0001,0.0001,0.0001,2.03981,275.19,283.755,12701500,12700800,0.732689,-1.53449
12704400,101325,278.15,289.25,0.48,0.2,2000,0.4,3.1,2.61799,330.742,0.0001,0.0001,0.0001,2.00372,275.862,283.245,12705100,12704400,0.732689,-1.53449
12708000,101325,279.25,289.25,0.52,0.3,2000,0.7,2.1,2.96706,333.567,0.0001,0.0001,0.0001,1.91991,276.802,283.755,12708700,12708000,0.732689,-1.53449
12711600,101325,280.35,289.25,0.56,0.3,2000,0.9,2.6,2.96706,334.983,0.0001,0.0001,0.0001,1.79763,277.06,284.255,12712300,12711600,0.732689,-1.53449
12715200,101325,282.05,289.25,0.63,0.3,2000,0.9,2.6,2.61799,334.867,4.86188,2.91667,1.875,1.64686,277.455,285.112,12715900,12715200,0.732689,-1.53449
12718800,101325,283.15,289.25,0.67,0.3,2000,0.9,2.6,2.79253,344.5,130.719,57.8648,39.6017,1.47615,277.709,285.59,12719500,12718800,0.732689,-1.53449
12722400,101325,284.85,292.05,0.63,0.3,2000,0.8,3.6,3.14159,359.5,309.535,178.495,93.4609,1.29224,280.79,287.565,12723100,12722400,0.732689,-1.53449
12726000,101325,285.95,294.85,0.57,0.3,2000,0.8,3.1,3.14159,369.083,497.37,353.812,122.917,1.10055,283.737,289.148,12726700,12726000,0.732689,-1.53449
12729600,101325,285.95,295.95,0.53,0.2,2000,0.6,5.2,3.14159,372.7,670.169,545.097,130.883,0.906118,284.095,289.468,12730300,12729600,0.732689,-1.53449
12733200,101325,286.45,297.55,0.5,0.2,2000,0.5,5.2,3.14159,386.127,649.664,655.571,161.11,0.715284,285.747,290.31,12733900,12733200,0.732689,-1.53449
12736800,101325,288.15,300.35,0.47,0.2,2000,0.5,5.2,3.31613,399.911,616.186,758.202,222.694,0.53941,288.831,292.067,12737500,12736800,0.732689,-1.53449
12740400,101325,288.15,301.45,0.44,0.3,2000,0.7,5.2,2.96706,429.929,314.467,641.539,333.71,0.404998,290.603,292.382,12741100,12740400,0.732689,-1.53449
12744000,101325,288.75,302.55,0.43,1,1400,1,5.2,3.31613,436.962,0.0001,312.889,356.725,0.365263,299.257,293.055,12744700,12744000,0.732689,-1.53449
